ID,Pret mp,Pret,Localitate,TURDA,CAMPIA TURZII,GILAU,GHERLA,DEJ,MUNTELE CACOVEI,FELEACU,MOCIU,AGHIRESU, HUEDIN,JUCU DE MIJLOC,JUC-HERGHELIE,CHINTENI,AGHIRESU-FABRICI,AGHIRESU2,AGHIRESU3,Cartier sursa,cartier trimmed,Cartier recodat,Objectid 1 (Recodat),Object ID (Una noua),Camere,Suprafata utila,Suprafata construita,Compartimentare,Decomandat,Nedecomandat,Semidecomandat,Etaj,Demisol,Parter,Etaj 1,Etaj 2,Etaj 3,Etaj 4,Etaj 5,Etaj 6,Etaj 7,Etaj 8,Etaj 9,Etaj 10,Etaj 11,Etaj 12,Etaj 13,Etaj 14,Etaj 15,Mansarda,Etaj 22,Total etaje bloc,Stadiul constructiei,Finalizat,In constructie,Proiect,Bai,Loc de parcare,Tipul incalzirii,Centrala,Termoficare,Confort,Confort 1,Confort 2,Confort 3,Lux,Data constructiei,Tip vanzator,Comision,Tip vanzator2,Agentie,Dezvoltator,BancŽŸ,Tip apartament,Electricitate,Canal,Apa,Gaz,Parchet,Termopan,Balcon,Mobilat,Internet,Interfon,Lift,Aer conditionat,Sistem alarma,Terasa,Dressing,Gradina,Debara,Piscina,Semineu,Sauna,Boxa,Jaluzele,Latitudine,Longitudine,Distanta fata de centru,DFDC,Post date intermediar,Data achizitie date,SIRINF,SIRSUP
225,1067,64000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,CLUJ-NAPOCA,67,88,2,60,74,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Finalizat,1,0,0,1,1,Termoficare,0,1,Lux,0,0,0,1,2018,Agentie,0,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7421163,23.5676608,0.034831782,3.4831782,11.04.2021,2021-04-11-19:49,54984,54975
226,1761,81000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,CLUJ-NAPOCA,67,88,2,46,55,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.7421470,23.5607528,0.039386975,3.9386975,28.03.2021,2021-03-29-09:35,54984,54975
227,2318,127500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,2,55,64,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2017,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,46.7421901,23.5959308,0.028515871,2.8515871,25.03.2021,2021-03-29-11:20,54984,54975
228,1887,100000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Europa,Europa,CLUJ-NAPOCA,67,92,2,53,53,Decomandat,1,0,0,Etaj 5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,2000,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46.7422393,23.5816296,0.028478181,2.8478181,12.03.2021,2021-03-29-13:50,54984,54975
229,1500,90000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Campului,Campului,CLUJ-NAPOCA,67,88,3,60,60,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,1980,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7422393,23.5565486,0.042423401,4.2423401,17.03.2021,2021-03-29-13:40,54984,54975
230,1410,165000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,FLORESTI,12,88,5,117,125,Semidecomandat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,2,1,Centrala proprie,1,0,Confort I,1,0,0,0,2014,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7422394,23.5342435,0.061122814,6.1122814,28.03.2021,2021-03-29-09:40,54984,54975
231,1476,106285,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,3,72,0,Semidecomandat,0,0,1,Etaj 7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,Finalizat,1,0,0,2,0,Centrala proprie,1,0,Lux,0,0,0,1,2021,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7422410,23.5965040,0.028615557,2.8615557,28.03.2021,2021-03-29-08:54,54984,54975
232,1838,147000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,CLUJ-NAPOCA,67,88,3,80,96,Semidecomandat,0,0,1,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Finalizat,1,0,0,2,1,Centrala proprie,1,0,Confort I,1,0,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.7422517,23.5659360,0.035800438,3.5800438,28.03.2021,2021-03-29-09:35,54984,54975
233,1563,175000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,3,112,112,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,Centrala proprie,1,0,Confort I,1,0,0,0,2000,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.7422640,23.5953738,0.028309824,2.8309824,10.03.2021,2021-03-29-13:55,54984,54975
234,1536,84500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Calea Turzii,Calea Turzii,EUROPA,92,92,2,55,67,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,2,1,0,0,0,Lux,0,0,0,1,2016,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.7422763,23.5881873,0.027530519,2.7530519,18.03.2021,2021-03-29-13:29,54984,54975
235,2019,210000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,MANASTUR,88,88,4,104,116,Semidecomandat,0,0,1,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,2,2,Centrala proprie,1,0,Confort I,1,0,0,0,2016,Agentie,1,Agentie,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.7423133,23.5669062,0.035140534,3.5140534,28.03.2021,2021-03-29-08:54,54984,54975
236,1833,55000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,CLUJ-NAPOCA,67,88,1,30,0,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Agentie,0,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7423194,23.5518235,0.046070000,4.6070000,29.03.2021,2021-03-29-20:43,54984,54975
237,2437,194990,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,3,80,96,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,2,1,Centrala proprie,1,0,Lux,0,0,0,1,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,46.7423871,23.6043480,0.031515193,3.1515193,28.03.2021,2021-03-29-09:35,54984,54975
238,2000,110000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Calea Turzii,Calea Turzii,BUNA ZIUA,96,92,3,55,66,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,2017,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7423933,23.5964967,0.028466935,2.8466935,08.04.2021,2021-04-12-11:02,54984,54975
239,1701,165000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,CLUJ-NAPOCA,67,88,4,97,116,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,2,0,Centrala proprie,1,0,Confort I,1,0,0,0,2015,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7424117,23.5673105,0.034812607,3.4812607,28.03.2021,2021-03-29-09:40,54984,54975
240,1887,100000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Calea Turzii,Calea Turzii,EUROPA,92,92,2,53,67,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Finalizat,1,0,0,1,1,Termoficare,0,1,0,0,0,0,0,2020,Agentie,1,Agentie,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7424548,23.5888970,0.027345372,2.7345372,26.03.2021,2021-03-29-11:09,54984,54975
241,1877,137000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Europa,Europa,EUROPA,92,92,3,73,85,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,2,1,Centrala proprie,1,0,Lux,0,0,0,1,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7424672,23.5891934,0.027335631,2.7335631,28.03.2021,2021-03-29-08:22,54984,54975
242,2627,154999,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Europa,Europa,EUROPA,92,92,2,59,71,Semidecomandat,0,0,1,Etaj 5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,Finalizat,1,0,0,1,1,Termoficare,0,1,Lux,0,0,0,1,2020,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,46.7424733,23.5842168,0.027708379,2.7708379,28.03.2021,2021-03-29-08:22,54984,54975
243,2012,86500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,1,43,0,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Finalizat,1,0,0,1,0,0,0,0,0,0,0,0,0,2000,Agentie,1,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7424733,23.6028927,0.030746589,3.0746589,17.03.2021,2021-03-29-13:40,54984,54975
244,1824,98496,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,2,54,64,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2021,Agentie,1,Agentie,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7424918,23.6048061,0.031653326,3.1653326,26.03.2021,2021-03-29-11:15,54984,54975
245,1750,101490,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,2,58,69,Semidecomandat,0,0,1,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,In constructie,0,1,0,1,0,Centrala proprie,1,0,Lux,0,0,0,1,0,Agentie,1,Agentie,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7425533,23.6055428,0.031979744,3.1979744,28.03.2021,2021-03-29-09:14,54984,54975
246,1313,84000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FLORESTI,0,FLORESTI,12,12,3,64,0,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Agentie,0,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7425841,23.4408636,0.150419027,15.0419027,01.04.2021,2021-04-12-15:32,54984,54975
247,1625,97500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,2,60,72,Decomandat,1,0,0,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2010,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.7426026,23.5944396,0.027775955,2.7775955,28.03.2021,2021-03-29-09:35,54984,54975
248,1607,98000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Zorilor,Zorilor,EUROPA,92,95,2,61,67,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Lux,0,0,0,1,2012,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7426149,23.5920680,0.027380823,2.7380823,18.03.2021,2021-03-29-13:29,54984,54975
249,2024,149800,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Zorilor,Zorilor,EUROPA,92,95,3,74,148,Semidecomandat,0,0,1,Etaj 5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,In constructie,0,1,0,2,0,Centrala proprie,1,0,Confort I,1,0,0,0,2021,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46.7426211,23.5837945,0.027635984,2.7635984,28.03.2021,2021-03-29-09:40,54984,54975
250,1723,89573,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,2,52,62,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2021,Agentie,1,Agentie,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7426211,23.6010242,0.029801404,2.9801404,22.03.2021,2021-03-29-11:15,54984,54975
251,1103,75000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Floresti,Floresti,FLORESTI,12,12,3,68,75,Semidecomandat,0,0,1,Etaj 5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,Finalizat,1,0,0,2,1,Centrala proprie,1,0,Confort I,1,0,0,0,2010,Agentie,0,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7426334,23.4321050,0.159032535,15.9032535,11.04.2021,2021-04-12-18:27,54984,54975
252,1439,59000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,MANASTUR,88,88,2,41,41,Semidecomandat,0,0,1,Demisol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2009,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7426395,23.5712271,0.032349646,3.2349646,19.03.2021,2021-03-29-13:24,54984,54975
253,1988,169000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,4,85,98,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,Centrala proprie,1,0,Confort I,1,0,0,0,2007,Agentie,1,Agentie,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7426395,23.5959038,0.028074129,2.8074129,26.03.2021,2021-03-29-11:15,54984,54975
254,2300,115000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Europa,Europa,EUROPA,92,92,2,50,55,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2013,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7426457,23.5924094,0.027393134,2.7393134,16.03.2021,2021-03-29-13:46,54984,54975
255,2278,205000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EUROPA,0,EUROPA,92,92,3,90,90,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,2,1,Centrala proprie,1,0,Lux,0,0,0,1,1990,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7426703,23.5930202,0.027455978,2.7455978,29.03.2021,2021-03-29-08:54,54984,54975
256,2273,99999,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,1,44,45,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,Termoficare,0,1,Confort I,1,0,0,0,2020,Agentie,1,Agentie,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.7426765,23.6054080,0.031804244,3.1804244,24.03.2021,2021-03-29-12:01,54984,54975
257,1394,111500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,MANASTUR,88,88,3,80,96,Semidecomandat,0,0,1,Demisol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,2,1,Centrala proprie,1,0,Lux,0,0,0,1,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,46.7426826,23.5677866,0.034306215,3.4306215,29.03.2021,2021-03-29-08:44,54984,54975
258,1290,79999,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,CLUJ-NAPOCA,67,88,3,62,76,Semidecomandat,0,0,1,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2010,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7426888,23.5646784,0.036288686,3.6288686,24.03.2021,2021-03-29-12:06,54984,54975
259,1160,87000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,MANASTUR,88,88,3,75,90,0,0,0,0,Etaj 6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Finalizat,1,0,0,1,0,Termoficare,0,1,Confort I,1,0,0,0,2017,Agentie,0,Agentie,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7427011,23.5677686,0.034302626,3.4302626,08.04.2021,2021-04-12-10:31,54984,54975
260,2413,127900,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Zorilor,Zorilor,EUROPA,92,95,2,53,60,Semidecomandat,0,0,1,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Finalizat,1,0,0,1,1,Centrala proprie,1,0,Lux,0,0,0,1,2020,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,46.7427257,23.5851690,0.027316696,2.7316696,25.03.2021,2021-03-29-11:15,54984,54975
261,1964,55000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,CLUJ-NAPOCA,67,88,1,28,38,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Finalizat,1,0,0,1,0,Termoficare,0,1,Confort I,1,0,0,0,1977,Agentie,0,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7427257,23.5528206,0.045028157,4.5028157,08.04.2021,2021-04-12-11:02,54984,54975
262,1452,106000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,3,73,0,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2010,Agentie,1,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7427503,23.6062524,0.032191187,3.2191187,22.03.2021,2021-03-29-12:11,54984,54975
263,1730,91664,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,BUNA ZIUA,96,96,2,53,63,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2021,Agentie,1,Agentie,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7427565,23.6070519,0.032626412,3.2626412,26.03.2021,2021-03-29-11:15,54984,54975
264,1800,117000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Campului,Campului,MANASTUR,88,88,3,65,65,Decomandat,1,0,0,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,2005,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7427626,23.5680470,0.034083838,3.4083838,31.03.2021,2021-04-17-19:56,54984,54975
265,1590,135150,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Buna Ziua,Buna Ziua,EUROPA,92,96,3,85,103,Semidecomandat,0,0,1,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,In constructie,0,1,0,2,0,Termoficare,0,1,Lux,0,0,0,1,2019,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7427749,23.5934784,0.027427057,2.7427057,28.03.2021,2021-03-29-09:45,54984,54975
266,1662,108000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Campului,Campului,CLUJ-NAPOCA,67,88,4,65,78,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2011,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7428118,23.5634027,0.037059220,3.7059220,31.03.2021,2021-04-17-19:56,54984,54975
267,1548,126900,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Calea Turzii,Calea Turzii,EUROPA,92,92,3,82,98,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,2,0,Centrala proprie,1,0,0,0,0,0,0,2007,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.7428365,23.5912236,0.027072203,2.7072203,19.03.2021,2021-03-29-13:29,54984,54975
268,1714,120000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,CLUJ-NAPOCA,67,88,3,70,70,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,1980,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7428549,23.5588752,0.040268251,4.0268251,25.03.2021,2021-03-29-12:24,54984,54975
